carYear,price,hasAccidents,fuelType,mileage
2014,17998,TRUE,2,31298
2013,18988,TRUE,2,42804
2013,16116,FALSE,2,53258
2013,17499,FALSE,2,50215
2013,18277,FALSE,2,22977
2014,16995,FALSE,2,62742
2014,15999,FALSE,2,57705
2013,14900,FALSE,2,62000
2014,16985,FALSE,2,29550
2014,13755,FALSE,2,63385
2014,23450,TRUE,2,15205
2013,14997,FALSE,2,65928
2014,17156,FALSE,0,33671
2014,18000,FALSE,2,52522
2014,12981,FALSE,2,87726
2013,12888,FALSE,2,87983
2013,12995,FALSE,2,107368
2014,13991,FALSE,2,79114
2013,15323,FALSE,2,49628
2013,14555,FALSE,2,92856
2013,21400,FALSE,2,77699
2013,16898,FALSE,2,63053
2013,15650,FALSE,2,71093
2014,27587,FALSE,2,31646
2014,22909,FALSE,2,46591
2014,19179,FALSE,2,52604
2014,18779,FALSE,2,40736
2014,24379,FALSE,2,44275
2014,15998,TRUE,0,90398
2014,19904,FALSE,2,41086
2013,16495,TRUE,2,67022
2014,18195,FALSE,2,38782
2013,16745,FALSE,2,60533
2014,24995,FALSE,2,25174
2013,24995,FALSE,2,17310
2014,17995,FALSE,2,34390
2014,16995,FALSE,2,70620
2014,16995,FALSE,2,35087
2014,23142,FALSE,2,43125
2013,13711,FALSE,2,67175
2013,13957,FALSE,2,75301
2014,18998,FALSE,2,38800
2014,23977,FALSE,2,30920
2014,13900,TRUE,2,66823
2014,16739,FALSE,2,29780
2014,17595,FALSE,2,52153
2014,14690,FALSE,2,59148
2014,14999,FALSE,2,65000
2013,10995,FALSE,2,131544
2014,16499,TRUE,2,30112
2013,13900,TRUE,2,68325
2014,14900,FALSE,2,70289
2013,12999,TRUE,2,88992
2013,10500,TRUE,2,127064
2013,17988,FALSE,2,72411
2014,15556,FALSE,2,49318
2013,12995,TRUE,2,95068
2014,15290,FALSE,2,46224
2013,13989,TRUE,2,67076
2014,14691,FALSE,2,68872
2013,17950,FALSE,2,39375
2014,21984,FALSE,2,24514
2014,24981,FALSE,0,48601
2014,22981,FALSE,2,35562
2014,18981,FALSE,2,40158
2013,17981,FALSE,2,79231
2013,17990,FALSE,2,38571
2013,13990,FALSE,2,80018
2013,14990,FALSE,2,54720
2014,18810,FALSE,2,48804
2013,19762,FALSE,2,83748
2014,11900,FALSE,2,50047
2013,22000,FALSE,2,50347
2014,16990,TRUE,2,20172
2013,13488,FALSE,2,66055
2014,20998,FALSE,0,35019
2014,19100,TRUE,2,33524
2013,13500,TRUE,2,78624
2014,15997,FALSE,2,26000
2013,14994,FALSE,2,58977
2013,15998,FALSE,2,59983
2014,11900,FALSE,2,68315
2014,8990,TRUE,2,112223
2014,22995,FALSE,2,63060
2013,11495,FALSE,2,114458
2014,16998,FALSE,2,54162
2014,16998,FALSE,2,67810
2014,13888,FALSE,2,81162
2013,15877,FALSE,2,73503
2013,16900,TRUE,2,78272
2013,13900,FALSE,2,74461
2014,12900,FALSE,2,80188
2013,16458,FALSE,2,37840
2013,11675,FALSE,2,90600
2013,21995,FALSE,2,44522
2014,17425,FALSE,2,50116
2014,15995,FALSE,2,78839
2014,16600,FALSE,2,41006
2013,13000,FALSE,2,81204
2014,12478,FALSE,2,83125
2014,23650,TRUE,2,45089
2013,16773,FALSE,2,104318
2014,16800,FALSE,2,33741
2014,15688,FALSE,2,52996
2013,19899,FALSE,2,68862
2013,15900,FALSE,2,67599
2013,13900,FALSE,2,85553
2013,13924,FALSE,2,71723
2013,22998,FALSE,2,46451
2014,20998,FALSE,0,44459
2014,15995,FALSE,2,52067
2014,23980,FALSE,2,38001
2014,15900,FALSE,2,45329
2014,19000,FALSE,0,36051
2013,14800,FALSE,2,47500
2013,12600,FALSE,2,62703
2014,14300,FALSE,2,72816
2013,14988,FALSE,2,55253
2014,17203,FALSE,2,60432
2014,18311,FALSE,2,34898
2014,13999,TRUE,2,72853
2013,11499,FALSE,2,104475
2014,11499,FALSE,2,107987
2014,14499,FALSE,2,73419
2013,14998,FALSE,2,68061
2013,17591,FALSE,2,39193
2014,16995,FALSE,2,47794
2013,17995,FALSE,2,58345
2014,18995,TRUE,2,93095
2013,21957,FALSE,2,34860
2013,17723,FALSE,2,35381
2013,15828,FALSE,2,38853
2013,14592,FALSE,2,72135
2014,14999,FALSE,2,49130
2013,15995,FALSE,2,52005
2014,16995,FALSE,2,36942
2014,19995,FALSE,2,83777
2014,25599,FALSE,2,32683
2013,19000,FALSE,2,68721
2014,13290,TRUE,2,67324
2014,13985,FALSE,2,94159
2013,27311,TRUE,2,31993
2014,16576,FALSE,2,49541
2013,12991,FALSE,2,93553
2013,21949,TRUE,2,23104
2013,12495,FALSE,2,77701
2014,23966,TRUE,2,35464
2013,14900,FALSE,2,80300
2014,17800,TRUE,2,18863
2014,24900,FALSE,2,36282
2013,15899,TRUE,2,74991
2013,13997,FALSE,2,81477
2013,12995,TRUE,2,68604
2013,17400,FALSE,2,49049
2013,24988,FALSE,2,59984
2013,19997,TRUE,2,63886
2014,20991,FALSE,2,67174
2013,13611,TRUE,2,84940
2013,13333,FALSE,2,99801
2014,22990,FALSE,2,68672
2013,12895,TRUE,2,62771
2014,13895,TRUE,2,71636
2014,11895,TRUE,2,89232
2013,13257,FALSE,2,76337
2013,16995,FALSE,2,45000
2014,16495,FALSE,2,55233
2013,13995,FALSE,2,74476
2014,16455,FALSE,2,44307
2013,14977,FALSE,2,53759
2013,14948,FALSE,2,56006
2013,12995,TRUE,2,90381
2014,25998,TRUE,2,22076
2014,17995,TRUE,2,30445
2013,13491,FALSE,2,76399
2013,12453,FALSE,2,87572
2013,15985,FALSE,2,98702
2013,18998,FALSE,2,28772
2014,17998,FALSE,2,29692
2013,14579,FALSE,2,79683
2013,12995,FALSE,2,102570
2013,15490,FALSE,2,58929
2013,15495,FALSE,2,57040
2014,15195,FALSE,2,57570
2013,24995,FALSE,2,32036
2013,16701,FALSE,2,33355
2014,16998,TRUE,2,27883
2014,18998,FALSE,2,46895
2014,15588,FALSE,2,50409
2013,12995,TRUE,2,74548
2014,17500,FALSE,2,61249
2014,17985,FALSE,2,41137
2013,8498,TRUE,2,38657
2013,14999,TRUE,2,47369
2014,23999,FALSE,2,36429
2013,22791,FALSE,2,62405
2013,14800,FALSE,2,48433
2013,16748,FALSE,2,50634
2014,17084,FALSE,0,75868
2014,17577,FALSE,2,59486
2013,11981,FALSE,2,94105
2013,13997,TRUE,2,87477
2013,17993,FALSE,2,61327
2013,20999,FALSE,2,66638
2014,21700,FALSE,0,50919
2013,10995,FALSE,2,98000
2014,18988,FALSE,2,40926
2014,16888,FALSE,0,85663
2013,17529,FALSE,2,33715
2013,13990,TRUE,2,67430
2014,21695,FALSE,2,59607
2014,20899,FALSE,2,50566
2013,13595,FALSE,2,82947
2014,20497,FALSE,2,6822
2013,26279,FALSE,2,57215
2014,17495,FALSE,0,75229
2014,15996,FALSE,2,58993
2014,22200,TRUE,2,53496
2014,21999,FALSE,2,59939
2013,17291,FALSE,2,65278
2013,13999,TRUE,2,55219
2013,23500,FALSE,2,48347
2014,17989,FALSE,2,41621
2013,12471,FALSE,2,104404
2014,24682,FALSE,2,37562
2013,16980,FALSE,2,41584
2013,13900,FALSE,2,70703
2014,23100,FALSE,2,37891
2014,12950,FALSE,2,96000
2013,21950,FALSE,2,40698
2013,15409,FALSE,2,68034
2013,18950,FALSE,2,73613
2014,25900,FALSE,2,40966
2014,16432,TRUE,2,49603
2014,18900,FALSE,2,75890
2013,15999,TRUE,2,56696
2013,19991,TRUE,2,76995
2013,14998,FALSE,2,65490
2013,14595,FALSE,2,43104
2014,16395,FALSE,2,45013
2013,16595,FALSE,2,65868
2014,12995,TRUE,2,75567
2013,11795,TRUE,2,79293
2013,17795,FALSE,2,85069
2013,15500,TRUE,2,47953
2013,12500,TRUE,2,58000
2013,17888,FALSE,2,32374
2013,15500,FALSE,2,44169
2013,15995,FALSE,2,55000
2013,16950,TRUE,2,57038
2013,15476,FALSE,2,47343
2013,21566,FALSE,2,50236
2014,27977,FALSE,2,24725
2013,16977,FALSE,2,40725
2014,19977,FALSE,2,42683
2013,21499,FALSE,2,55970
2014,19750,FALSE,2,38888
2014,18795,FALSE,2,80637
2014,20000,FALSE,2,35881
2013,17000,FALSE,2,55241
2014,13799,TRUE,2,68038
2014,16299,FALSE,2,47609
2014,14895,FALSE,2,55782
2013,19485,FALSE,2,59771
2014,27495,FALSE,0,37398
2013,23599,FALSE,2,56533
2013,19450,FALSE,2,36236
2014,18000,FALSE,2,45454
2013,18499,FALSE,2,47064
2014,24569,TRUE,2,43027
2013,23450,FALSE,2,50371
2014,19400,FALSE,2,36580
2014,16495,FALSE,2,71602
2013,13999,TRUE,2,66949
2014,22499,FALSE,2,48668
2014,14990,FALSE,2,73929
2013,15995,FALSE,2,55466
2013,21488,FALSE,2,54076
2014,18950,FALSE,0,47332
2013,16100,FALSE,2,57206
2013,17787,FALSE,2,53942
2013,23995,FALSE,2,43430
2013,12772,TRUE,2,99391
2014,12994,FALSE,2,77254
2013,13991,TRUE,2,82025
2013,13441,FALSE,2,89141
2014,17995,FALSE,2,53713
2013,16890,FALSE,2,96989
2013,15901,FALSE,2,41417
2013,15292,FALSE,2,71556
2014,19999,FALSE,2,40490
2013,28900,TRUE,2,26741
2014,12490,FALSE,2,96352
2013,12981,TRUE,2,76814
2013,16899,FALSE,2,53719
2013,15481,FALSE,2,69662
2014,19496,FALSE,2,46428
2013,16998,FALSE,2,52077
2014,18977,FALSE,2,44730
2014,16988,FALSE,2,57776
2014,16999,FALSE,2,63211
2013,16277,FALSE,2,74968
2013,14777,FALSE,2,88937
2013,14000,FALSE,2,98310
2014,14995,FALSE,2,71604
2014,22992,FALSE,2,43745
2013,13995,FALSE,2,76630
2014,21459,FALSE,2,61607
2013,17700,FALSE,2,82615
2013,15995,FALSE,2,47412
2013,18999,FALSE,2,40346
2013,14999,FALSE,2,77289
2013,25998,FALSE,2,56544
2014,23995,FALSE,2,46674
2013,11999,FALSE,2,116211
2014,15988,FALSE,2,52497
2014,17384,FALSE,2,57918
2013,14999,TRUE,2,72396
2013,13998,FALSE,2,88191
2013,12900,TRUE,2,80799
2013,12925,TRUE,2,86024
2013,15595,FALSE,2,94798
2014,18990,FALSE,2,45473
2014,18995,FALSE,2,19881
2014,24900,FALSE,2,36682
2013,15900,FALSE,2,42085
2014,17900,FALSE,2,43027
2013,19900,TRUE,2,65335
2013,21545,FALSE,2,32407
2013,17885,FALSE,2,41862
2014,20998,FALSE,0,45494
2013,14279,FALSE,2,67248
2013,21599,TRUE,2,20053
2013,14992,FALSE,2,69654
2013,14450,FALSE,2,71614
2013,13900,FALSE,2,56861
2014,13495,FALSE,2,89308
2014,15995,FALSE,2,51130
2014,20999,FALSE,2,47552
2014,22490,FALSE,2,34024
2013,17427,FALSE,2,36651
2013,12995,FALSE,2,98980
2014,16998,FALSE,2,40720
2014,20960,FALSE,2,26704
2013,16795,FALSE,2,38936
2013,12500,FALSE,2,107000
2013,18895,FALSE,2,33062
2013,22998,FALSE,2,49333
2014,23599,FALSE,2,53580
2014,17998,FALSE,2,29512
2013,14985,FALSE,2,78115
2014,14750,FALSE,2,80152
2014,17950,TRUE,0,82321
2014,14650,TRUE,2,83705
2014,24900,FALSE,0,37489
2014,17998,FALSE,2,82848
2013,15997,FALSE,2,61266
2014,16951,FALSE,2,60285
2014,21485,FALSE,2,75633
2013,13996,FALSE,2,81253
2014,25495,FALSE,0,55089
2013,15900,FALSE,2,96580
2013,10995,FALSE,2,102694
2014,16570,FALSE,2,39634
2013,15900,TRUE,2,63337
2013,16999,FALSE,2,51404
2013,17995,FALSE,2,52728
2013,13999,FALSE,2,83569
2013,16000,FALSE,2,54539
